5.000000000000000000e+01,4.158455266417640850e+00,-2.306652799769866591e-01
5.500000000000000000e+01,4.157092243135628529e+00,-2.536790861884344883e-01
6.000000000000000000e+01,4.155603631612223126e+00,-2.766791318809215250e-01
6.500000000000000000e+01,4.153990416131813745e+00,-2.996647241925730620e-01
7.000000000000000000e+01,4.152253597792318729e+00,-3.226352957399265531e-01
7.500000000000000000e+01,4.150394179614480983e+00,-3.455904071704093417e-01
8.000000000000000000e+01,4.148413151325738291e+00,-3.685297480749206156e-01
8.500000000000000000e+01,4.146311473989655383e+00,-3.914531362262695380e-01
9.000000000000000000e+01,4.144090064656591466e+00,-4.143605151257995223e-01
9.500000000000000000e+01,4.141749781210369186e+00,-4.372519498589815812e-01
1.000000000000000000e+02,4.139291407586291882e+00,-4.601276212792547726e-01
1.050000000000000000e+02,4.136715639534946476e+00,-4.829878185539888680e-01
1.100000000000000000e+02,4.134023071101060154e+00,-5.058329301249551158e-01
1.150000000000000000e+02,4.131214181981664346e+00,-5.286634331539209475e-01
1.200000000000000000e+02,4.128289325922964714e+00,-5.514798815375759888e-01
1.250000000000000000e+02,4.125248720302925776e+00,-5.742828925931278139e-01
1.300000000000000000e+02,4.122092437042594426e+00,-5.970731325298561654e-01
1.350000000000000000e+02,4.118820394972054544e+00,-6.198513008367172450e-01
1.400000000000000000e+02,4.115432353769878482e+00,-6.426181137272966026e-01
1.450000000000000000e+02,4.111927909577365092e+00,-6.653742867962916252e-01
1.500000000000000000e+02,4.108306492377126418e+00,-6.881205170520020564e-01
1.550000000000000000e+02,4.104567365208073859e+00,-7.108574644977079249e-01
1.600000000000000000e+02,4.100709625273402104e+00,-7.335857334431856724e-01
1.650000000000000000e+02,4.096732206981299029e+00,-7.563058537330946685e-01
1.700000000000000000e+02,4.092633886938704002e+00,-7.790182620849576134e-01
1.750000000000000000e+02,4.088413290901915076e+00,-8.017232837305133808e-01
1.800000000000000000e+02,4.084068902667329581e+00,-8.244211145575148780e-01
1.850000000000000000e+02,4.079599074868995423e+00,-8.471118039471421390e-01
1.900000000000000000e+02,4.075002041627074689e+00,-8.697952385013050236e-01
1.950000000000000000e+02,4.070275932975881084e+00,-8.924711268491783978e-01
2.000000000000000000e+02,4.065418790979232533e+00,-9.151389857169465181e-01
2.050000000000000000e+02,4.060428587422570068e+00,-9.377981274374940224e-01
2.100000000000000000e+02,4.055303242954523490e+00,-9.604476490668056865e-01
2.150000000000000000e+02,4.050040647531652382e+00,-9.830864232629301647e-01
2.200000000000000000e+02,4.044638682006105768e+00,-1.005713091070575160e+00
2.250000000000000000e+02,4.039095240678726384e+00,-1.028326056739555572e+00
2.300000000000000000e+02,4.033408254627346423e+00,-1.050923484688956799e+00
2.350000000000000000e+02,4.027575715607726536e+00,-1.073503298711851794e+00
2.400000000000000000e+02,4.021595700312910360e+00,-1.096063183495145976e+00
2.450000000000000000e+02,4.015466394768837155e+00,-1.118600588509681693e+00
2.500000000000000000e+02,4.009186118636179685e+00,-1.141112734303952880e+00
2.550000000000000000e+02,4.002753349183713283e+00,-1.163596621212372950e+00
2.600000000000000000e+02,3.996166744696240336e+00,-1.186049040465581239e+00
2.650000000000000000e+02,3.989425167078504586e+00,-1.208466587667951453e+00
2.700000000000000000e+02,3.982527703420003284e+00,-1.230845678582085823e+00
2.750000000000000000e+02,3.975473686288335085e+00,-1.253182567137930192e+00
2.800000000000000000e+02,3.968262712527287572e+00,-1.275473365559302907e+00
2.850000000000000000e+02,3.960894660343795337e+00,-1.297714066479119577e+00
2.900000000000000000e+02,3.953369704480165225e+00,-1.319900566891107907e+00
2.950000000000000000e+02,3.945688329282420526e+00,-1.342028693766681657e+00
3.000000000000000000e+02,3.937851339490803682e+00,-1.364094231144047598e+00
3.050000000000000000e+02,3.929859868598204908e+00,-1.386092948480635023e+00
3.100000000000000000e+02,3.921715384641108582e+00,-1.408020630042435384e+00
3.150000000000000000e+02,3.913419693310694392e+00,-1.429873105090781360e+00
3.200000000000000000e+02,3.904974938294520914e+00,-1.451646278614569185e+00
3.250000000000000000e+02,3.896383598783850211e+00,-1.473336162347890888e+00
3.300000000000000000e+02,3.887648484107409708e+00,-1.494938905804338747e+00
3.350000000000000000e+02,3.878772725478408567e+00,-1.516450827057091555e+00
3.400000000000000000e+02,3.869759764867948260e+00,-1.537868442990920848e+00
3.450000000000000000e+02,3.860613341044826008e+00,-1.559188498754441099e+00
3.500000000000000000e+02,3.851337472847752075e+00,-1.580407996143985194e+00
3.550000000000000000e+02,3.841936439781923784e+00,-1.601524220657499553e+00
3.600000000000000000e+02,3.832414760056784164e+00,-1.622534766965382680e+00
3.650000000000000000e+02,3.822777166205275634e+00,-1.643437562556662401e+00
3.700000000000000000e+02,3.813028578448859562e+00,-1.664230889331880237e+00
3.750000000000000000e+02,3.803174075991657688e+00,-1.684913402930023674e+00
3.800000000000000000e+02,3.793218866448637705e+00,-1.705484149593145649e+00
3.850000000000000000e+02,3.783168253629317412e+00,-1.725942580391367276e+00
3.900000000000000000e+02,3.773027603915291017e+00,-1.746288562650656351e+00
3.950000000000000000e+02,3.762802311483348650e+00,-1.766522388446353231e+00
4.000000000000000000e+02,3.752497762639410261e+00,-1.786644780046993786e+00
4.050000000000000000e+02,3.742119299538719801e+00,-1.806656892214869581e+00
4.100000000000000000e+02,3.731672183576873802e+00,-1.826560311291959282e+00
4.150000000000000000e+02,3.721161558745299303e+00,-1.846357051021734197e+00
4.200000000000000000e+02,3.710592415250677067e+00,-1.866049545079453198e+00
4.250000000000000000e+02,3.699969553704846259e+00,-1.885640636304863893e+00
4.300000000000000000e+02,3.689297550198361364e+00,-1.905133562651947665e+00
4.350000000000000000e+02,3.678580722577077911e+00,-1.924531939890735677e+00
4.400000000000000000e+02,3.667823098249695768e+00,-1.943839741115539699e+00
4.450000000000000000e+02,3.657028383865097432e+00,-1.963061273132415296e+00
4.500000000000000000e+02,3.646199937211881625e+00,-1.982201149817097274e+00
4.550000000000000000e+02,3.635340741712837609e+00,-2.001264262551777140e+00
4.600000000000000000e+02,3.624453383914429949e+00,-2.020255747867145679e+00
4.650000000000000000e+02,3.613540034410153812e+00,-2.039180952434255456e+00
4.700000000000000000e+02,3.602602432690160672e+00,-2.058045395570758718e+00
4.750000000000000000e+02,3.591641876485935470e+00,-2.076854729450688719e+00
4.800000000000000000e+02,3.580659216283679669e+00,-2.095614697237031976e+00
4.850000000000000000e+02,3.569654855829113682e+00,-2.114331089399811958e+00
4.900000000000000000e+02,3.558628759654146378e+00,-2.133009698543752553e+00
4.950000000000000000e+02,3.547580468951725408e+00,-2.151656273168085054e+00
5.000000000000000000e+02,3.536509127543820963e+00,-2.170276470930686763e+00
5.050000000000000000e+02,3.525413520289000679e+00,-2.188875812238556762e+00
5.100000000000000000e+02,3.514292127145057343e+00,-2.207459635393786090e+00
